CNTY_NM,City,LATITUDE,LONGITUDE,Wildfire_Risk,RISK_STATE_RANK_Scaled,AADT_RPT_QTY_Scaled,5Yr_Growth_Scaled,Gridlock_Risk_Score
Travis,Austin,30.43362,-97.670093,0,0.5192604006163327,0.1520675132075075,0.117398644936837,0.18469192756656988
Travis,Austin,30.286277,-97.678037,0,0.5192604006163327,0.1185419751919421,0.2093256339191385,0.20221236285659072
Travis,Austin,30.283288,-97.699175,0,0.5192604006163327,0.0968480532711556,0.1717765357193302,0.18443945682041227
Travis,Austin,30.264158,-97.726016,0,0.5192604006163327,0.0137904233754503,0.1543627491262245,0.154298031873769
Travis,Austin,30.254418,-97.692658,0,0.5192604006163327,0.1396004663326716,0.0956180118329717,0.17441762357295953
Travis,Austin,30.25098974,-97.68384188,0,0.5192604006163327,0.341467897616872,0.122713599302963,0.24310652919921705
Travis,Austin,30.251022,-97.682673,0,0.5192604006163327,0.0869122265284473,1.0,0.42992574808180073
Travis,Austin,30.25175858,-97.68323126,0,0.5192604006163327,0.1443320624717732,1.0,0.4471516988647985
Travis,Austin,30.208973,-97.65067,0,0.5192604006163327,0.4179086450095052,0.1954290925278375,0.28785340138446935
Travis,Austin,30.208943,-97.638001,0,0.5192604006163327,0.1500089275398851,0.3369256349954777,0.2499324488838754
Travis,Austin,30.201559,-97.640042,0,0.5192604006163327,0.1446261461385764,0.2785301655992299,0.23079897364460844
Travis,Austin,30.17693,-97.648614,0,0.5192604006163327,0.065323334488662,0.135796430563229,0.16418800963883384
Travis,Austin,30.160762,-97.664293,0,0.5192604006163327,0.0542164245727909,0.2153714569445273,0.184728444578462
Travis,Austin,30.216095,-97.742093,0,0.5192604006163327,0.7402400983079686,0.1410377592982053,0.36823543740511866
Travis,Austin,30.21567,-97.742112,0,0.5192604006163327,0.0795653863524172,0.1410377592982053,0.17003302381845328
Travis,Austin,30.216507,-97.742022,0,0.5192604006163327,0.0753169276659209,0.1410377592982053,0.16875848621250442
Hays,Buda,30.098472,-97.813516,0,0.5208012326656394,0.7117192341221077,0.1474355740761959,0.36190668899261896
Hays,Buda,30.098315,-97.81315,0,0.5208012326656394,0.1011910388505529,0.1971489104986942,0.193662231337902
Hays,Buda,30.098601,-97.813915,0,0.5208012326656394,0.050923737803405,0.0185521876902327,0.1250030241812192
Travis,Austin,30.153494,-97.696113,0,0.5192604006163327,0.1516106332251525,0.1952890667937798,0.20792199012894624
Travis,Austin,30.163196,-97.690746,0,0.5192604006163327,0.100828685761099,0.1520507289317001,0.17971590453110625
Travis,Austin,30.190602,-97.68545,0,0.5192604006163327,0.2046559746247807,0.2146011973929761,0.22962923172859356
Travis,Austin,30.217011,-97.68331,0,0.5192604006163327,0.2985001732993037,0.2231147882522935,0.2603365685887457
Travis,Austin,30.212394,-97.713962,0,0.5192604006163327,0.6838075432460535,0.28511949851363,0.3945301926511716
Travis,Austin,30.212234,-97.714311,0,0.5192604006163327,0.0779059142325991,0.1067117285111516,0.15923737294639176
Travis,Austin,30.212999,-97.714042,0,0.5192604006163327,0.0886137106006658,0.1051003707150783,0.16196630451798977
Travis,Austin,30.222832,-97.747646,0,0.5192604006163327,0.9857421936540944,0.1919077885555587,0.45714707478616246
Travis,Austin,30.22254519,-97.74733079,0,0.5192604006163327,0.0468800873848609,0.122266163834931,0.15459595548920413
Travis,Austin,30.223195,-97.747859,0,0.5192604006163327,0.0573673210028253,0.1267077651628869,0.1590746059729802
Travis,Austin,30.206377,-97.757649,0,0.5192604006163327,0.8884950268351346,0.1770031531444838,0.4235015341171521
Travis,Austin,30.196586,-97.765614,0,0.5192604006163327,1.0,0.1697626837691942,0.4547808852540248
Travis,Austin,30.19661538,-97.76505754,0,0.5192604006163327,0.0663578788165233,0.2113750661867731,0.18717196362425548
Travis,Austin,30.196887,-97.765924,0,0.5192604006163327,0.0710001995567739,0.3197960699338764,0.22109096097046166
Travis,Austin,30.207587,-97.756215,0,0.5192604006163327,0.0517744798395143,0.0,0.11938442407512084
Travis,Austin,30.208205,-97.756983,0,0.5192604006163327,0.1427040993162555,0.1573507802202235,0.19386854398421025
Travis,Austin,30.180183,-97.777404,0,0.5192604006163327,0.635320498681875,0.0739412927586431,0.31663061755542193
Travis,Austin,30.180374,-97.776808,0,0.5192604006163327,0.1548245475837876,0.8065510168994626,0.3922647494682416
Travis,Austin,30.180735,-97.777616,0,0.5192604006163327,0.1564525107393053,1.0,0.4507878333450581
Travis,Austin,30.172343,-97.785456,0,0.5192604006163327,0.1374631082542983,0.2779055212920142,0.22846266898716028
Travis,Austin,30.140972,-97.797694,0,0.5192604006163327,0.0598512776885023,0.0773505063153209,0.1450126153244135
Travis,Round Rock,30.472115,-97.673335,0,0.1494607087827426,0.0163689069540284,0.185389277980203,0.09041959723681794
Travis,Austin,30.209394,-97.724639,0,0.5192604006163327,0.0324384787472035,0.1410377592982053,0.1558949515368892
Travis,Austin,30.232647,-97.720976,0,0.5192604006163327,0.16880927623909,0.071743768514853,0.17601799354944944
Travis,Austin,30.265351,-97.746476,0,0.5192604006163327,0.0671088424656814,0.1538051769283281,0.1701262859414694
Travis,Manor,30.376517,-97.579615,0,0.3898305084745762,0.0264727815063385,0.3689505918399074,0.196593113698789
Travis,Austin,30.423546,-97.669356,0,0.5192604006163327,0.1572034743884635,0.1258983705013659,0.18878263359021535
Travis,Austin,30.204962,-97.716986,0,0.5192604006163327,0.0702019724611652,0.0515683760236686,0.1403831846687167
Travis,Austin,30.238728,-97.824531,0,0.5192604006163327,0.2944145109283591,0.2209916442175972,0.25847392666705343
Travis,Austin,30.344326,-97.764873,0,0.5192604006163327,0.0070002415687263,0.1051409099297968,0.1374944255728235
Travis,Austin,30.355063,-97.832524,0,0.5192604006163327,0.012025921374631,0.2062810218117617,0.16934416307918435
Travis,Austin,30.18279,-97.89914,0,0.5192604006163327,0.0247187824936194,0.1092255217159985,0.1440353713861519
Travis,Austin,30.352301,-97.722867,0,0.5192604006163327,0.1252638875760154,0.1301167875575837,0.18046628266334627
Travis,Austin,30.386582,-97.696643,0,0.5192604006163327,0.1238039722300994,0.106147011389315,0.17283737520909087
Travis,Austin,30.398044,-97.668877,0,0.5192604006163327,0.0696085536335087,0.1416376093612243,0.16722592902168645
Travis,Austin,30.25291,-97.696964,0,0.5192604006163327,0.1094936509436934,0.2640798966220752,0.21592414439299712
Travis,Austin,30.37722974,-97.85175536,0,0.5192604006163327,0.0201079707176691,0.1347654397018297,0.1503141032491162
Travis,Austin,30.37553236,-97.85380634,0,0.5192604006163327,0.0115165264517755,0.0868895823694317,0.1333739127696287
Travis,Austin,30.244345,-97.836074,0,0.5192604006163327,0.0207801619560765,0.0853202886057527,0.1356822152918153
Travis,Cedar Park,30.516678,-97.871645,0,0.5839753466872111,0.0117738496602283,0.2406427185299803,0.19252003979450477
Travis,Austin,30.422237,-97.771569,0,0.5192604006163327,0.0082238396823896,0.0775546586345754,0.12958562961835607
Travis,Leander,30.54883279,-97.87568632,0,0.7750385208012326,0.0255905305059289,0.163878299661812,0.2118483532105688
Travis,Austin,30.265737,-97.738215,0,0.5192604006163327,0.034313262123074,0.0556156871533981,0.13083076490620818
Travis,Austin,30.402897,-97.638919,0,0.5192604006163327,0.1389440295764145,0.1429988363232677,0.1884349398931712
Travis,Austin,30.402963,-97.637088,0,0.5192604006163327,0.1163153417147178,0.2763052594955628,0.2216382604863507
Travis,Austin,30.219314,-97.69197,0,0.5192604006163327,0.1373108149268467,0.1252211468568493,0.18261166865837533
Travis,Austin,30.269576,-97.616857,0,0.5192604006163327,0.0093424079150518,0.1478302597530157,0.1510038804236868
Travis,Austin,30.280015,-97.610199,0,0.5192604006163327,0.0081240612954385,0.1292194012881033,0.1450551188983291
Travis,Austin,30.411608,-97.728336,0,0.5192604006163327,0.0913077270483452,0.062642172951702,0.15003705012328072
Travis,Austin,30.348671,-97.748965,0,0.5192604006163327,0.006979235592526,0.0713978965956601,0.12736521977972237
Travis,Austin,30.16411997,-97.85938142,0,0.5192604006163327,0.0153396141202172,0.1410377592982053,0.1507652921487933
Travis,Austin,30.240379,-97.722882,0,0.5192604006163327,0.0138639442921511,0.1410377592982053,0.15032259120037347
Travis,Austin,30.214558,-97.767461,0,0.5192604006163327,0.0205963596643245,0.1410377592982053,0.1523423158120255
Travis,Austin,30.280784,-97.741941,0,0.5192604006163327,0.045231118253143,0.1034652657309519,0.14846099531849502
Travis,Austin,30.354485,-97.769346,0,0.5192604006163327,0.0036812973290901,0.1410377592982053,0.14726779711145516
Travis,Austin,30.29366799,-97.75854699,0,0.5192604006163327,0.0027517828822299,0.1410377592982053,0.1469889427773971
Travis,Austin,30.27009899,-97.75409299,0,0.5192604006163327,0.0801167932276732,0.1410377592982053,0.17019844588103009
Travis,Austin,30.268269,-97.74358399,0,0.5192604006163327,0.0359937402190923,0.1410377592982053,0.15696152997845583
Travis,Austin,30.23456,-97.859494,0,0.5192604006163327,0.0055193202466101,0.404914494058274,0.22698222441473176
Travis,Austin,30.27864899,-97.72800599,0,0.5192604006163327,0.0488651521357826,0.0,0.11851162576400133
Travis,Austin,30.25903099,-97.74655999,0,0.5192604006163327,0.0420382098707082,0.1436774543586912,0.15956677939208636
Travis,Austin,30.27300599,-97.73488499,0,0.5192604006163327,0.0155339194000693,0.1410377592982053,0.15082358373274893
Travis,Austin,30.268772,-97.73632299,0,0.5192604006163327,0.0202024976105702,0.1410377592982053,0.1522241571958992
Travis,Austin,30.26684,-97.737055,0,0.5192604006163327,0.0283055529298085,0.1410377592982053,0.1546550737916707
Travis,Austin,30.234901,-97.865248,0,0.5192604006163327,0.0962651374315993,0.1629791573890098,0.18162536856944927
Travis,Austin,30.23358699,-97.864633,0,0.5192604006163327,0.1491109220573253,0.2090779682915959,0.2113087472279429
Travis,Austin,30.27126999,-97.74161799,0,0.5192604006163327,0.0185430254907521,0.1410377592982053,0.15172631555995375
Travis,Austin,30.282882,-97.704213,0,0.5192604006163327,0.2139563705874321,0.1410377592982053,0.21035031908895777
Travis,Austin,30.22541499,-97.790219,0,0.5192604006163327,0.0022896514058249,0.1410377592982053,0.1468503033344756
Travis,Austin,30.423189,-97.779689,0,0.5192604006163327,0.0049994223356544,0.1169067053922667,0.14042391844164287
Travis,Austin,30.206392,-97.769571,0,0.5192604006163327,0.0032086628645849,0.037958620617108,0.11620226516777442
Travis,Austin,30.20206,-97.878012,0,0.5192604006163327,0.0792923086618142,0.1425333582989494,0.17039978021149563
Travis,Austin,30.24050199,-97.83033899,0,0.5192604006163327,0.038624738738171,0.1410377592982053,0.15775082953417943
Travis,Austin,30.252618,-97.834837,0,0.5192604006163327,0.0043797460377477,0.1015071720083135,0.1356181555370849
Travis,Austin,30.317928,-97.661864,0,0.5192604006163327,0.1436336137631156,0.1410377592982053,0.1892534920416628
Travis,Manor,30.352336,-97.564721,0,0.3898305084745762,7.352091670080138e-05,0.0,0.07798815796992549
Travis,Austin,30.34281003,-97.57962013,0,0.5192604006163327,0.0622512104693785,0.1410377592982053,0.1648387710535417
Travis,Austin,30.15756043,-97.86199974,0,0.5192604006163327,0.0070159960508764,0.1410377592982053,0.14826820672799107
Travis,Austin,30.16275092,-97.85204459,0,0.5192604006163327,0.0063753137767694,0.1410377592982053,0.14807600204575896
Travis,Austin,30.22131908,-97.77902785,0,0.5192604006163327,0.0038388421505918,0.1410377592982053,0.14731506055790566
Travis,Austin,30.203245,-97.761363,0,0.5192604006163327,0.0065381100923212,0.1142229162878958,0.14008038803733164
Travis,Austin,30.265104,-97.735954,0,0.5192604006163327,0.0479618951591727,0.2044427172001285,0.1795734638310569
Travis,Austin,30.395234,-97.754989,0,0.5192604006163327,0.0139217107267017,0.0925993827869237,0.13580840817735418
Travis,Austin,30.25455,-97.717262,0,0.5192604006163327,0.0692619550262049,0.0972015682956112,0.15379113711981138
Travis,Austin,30.158302,-97.745719,0,0.5192604006163327,0.0279431998403545,0.0,0.1122350400753729
Travis,Austin,30.302907,-97.715861,0,0.5192604006163327,0.0957609940027938,0.0462561351500841,0.1464572188691299
Travis,Austin,30.206022,-97.717605,0,0.5192604006163327,0.0781317284767516,0.1300984931041044,0.16632114659752334
Travis,Austin,30.36975715,-97.61279426,0,0.5192604006163327,0.0848116289084244,0.1753247569130924,0.1818929958697216
Travis,Austin,30.442237,-97.80484899,0,0.5192604006163327,0.0180283790738465,0.1114967443612385,0.14270961715379205
Travis,Austin,30.26485,-97.756978,0,0.5192604006163327,0.1967209671151442,0.0836764296343936,0.18797129914812788
Travis,Austin,30.273514,-97.771917,0,0.5192604006163327,0.820918801398998,0.1087763319239591,0.38276062012015366
Travis,Austin,30.351366,-97.795968,0,0.5192604006163327,0.2358918612345212,0.0915785724905274,0.2020932102407811
Travis,Austin,30.251943,-97.736169,0,0.5192604006163327,0.7487895306214618,0.1374252694647336,0.36971652014912515
Travis,Austin,30.252277,-97.735936,0,0.5192604006163327,0.1552131581434918,0.0817132884517764,0.174930014101847
Travis,Austin,30.253121,-97.73671,0,0.5192604006163327,0.1079654661751268,0.1737839809005785,0.18837691424597813
Travis,Austin,30.419219,-97.672495,0,0.5192604006163327,0.7148911365283424,0.1416296510892362,0.3608083164085401
Travis,Austin,30.418729,-97.672262,0,0.5192604006163327,0.1660942538152104,0.153152504863568,0.19962610772690006
Travis,Austin,30.418102,-97.673084,0,0.5192604006163327,0.1485017487475186,0.1636990535375849,0.1975123208087976
Travis,Austin,30.406023,-97.723656,0,0.5192604006163327,0.58808330970161,0.1370541862750239,0.3213933289162567
Travis,Austin,30.405929,-97.722669,0,0.5192604006163327,0.1161157849408156,0.0825033015834868,0.16343780608055725
Travis,Austin,30.406989,-97.722969,0,0.5192604006163327,0.096149604562498,0.0928440964318725,0.1605501904215777
Travis,Austin,30.134513,-97.798243,0,0.5192604006163327,0.7381184947117455,0.1486325777827244,0.3698774018716075
Travis,Austin,30.134354,-97.797816,0,0.5192604006163327,0.0592841163310962,0.6157498054620891,0.30636225666122213
Travis,Austin,30.134728,-97.79867,0,0.5192604006163327,0.0360147461952925,0.379969081754497,0.2286472285082034
Travis,Austin,30.379994,-97.687465,0,0.5192604006163327,0.1336400205858567,0.0920585343235646,0.17156164659609294
Travis,Austin,30.202256,-97.638347,0,0.5192604006163327,0.3856434655659535,0.1954233701872269,0.27817213084922066
Travis,Austin,30.201891,-97.638534,0,0.5192604006163327,0.0946424257701316,0.1698054819455464,0.18318645243796994
Travis,Austin,30.202494,-97.637848,0,0.5192604006163327,0.1062219701505078,0.1099537416673775,0.16870479366863214
Travis,Austin,30.140608,-97.828811,0,0.5192604006163327,0.0935396120196195,0.1023735950748149,0.16262604225159688
Travis,West Lake Hills,30.280262,-97.80756,0,0.5007704160246532,0.1670552772263709,0.1814607858481211,0.20470890212727824
Travis,Manor,30.341465,-97.55761,0,0.3898305084745762,0.0457195071997983,0.1814318382894289,0.1461115053416834
Travis,Manor,30.34101,-97.556877,0,0.3898305084745762,0.0602976546827572,0.1928667129225794,0.15391541197651623
Travis,Manor,30.340065,-97.557942,0,0.3898305084745762,0.1025984392559683,0.2501095313895484,0.18377849288857023
Travis,Manor,30.343637,-97.54611,0,0.3898305084745762,0.0616420371595719,0.2198375897004644,0.16240998975292614
Travis,Austin,30.203828,-97.639232,0,0.5192604006163327,0.1462068458476436,0.2017728304572644,0.20824598301473896
Travis,Austin,30.192359,-97.729247,0,0.5192604006163327,0.0627868628624843,0.1410377592982053,0.16499946677147342
Travis,Austin,30.3181,-97.713125,0,0.5192604006163327,0.1112634044385627,0.1410377592982053,0.17954242924429695
Travis,Austin,30.172233,-97.799799,0,0.5192604006163327,0.0999516862547394,0.1410377592982053,0.17614891378914996
Travis,Austin,30.327615,-97.716018,0,0.5192604006163327,0.0859827120815872,0.1410377592982053,0.1719582215372043
Travis,Austin,30.336553,-97.718275,0,0.5192604006163327,0.0758893405173772,0.1410377592982053,0.1689302100679413
Travis,Austin,30.36290399,-97.668886,0,0.5192604006163327,0.0051359611809559,0.1410377592982053,0.14770419626701492
Travis,Austin,30.34711699,-97.67711599,0,0.5192604006163327,0.1463276302107949,0.1410377592982053,0.19006169697596662
Travis,Austin,30.33806799,-97.682786,0,0.5192604006163327,0.2328670006616882,0.1410377592982053,0.21602350811123458
Travis,Austin,30.289674,-97.707303,0,0.5192604006163327,0.1863702723424814,0.1410377592982053,0.20207448961547256
Travis,Austin,30.28178,-97.70883,0,0.5192604006163327,0.0712312652949764,0.1410377592982053,0.16753278750122105
Travis,Austin,30.251325,-97.698154,0,0.5192604006163327,0.0297234563233239,0.025978350648181,0.12056262221471803
Travis,Austin,30.299728,-97.647174,0,0.5192604006163327,0.1110323387003602,0.1410377592982053,0.1794731095228362
Travis,Austin,30.22536899,-97.855763,0,0.5192604006163327,0.1096511957651952,0.1279131338154276,0.1751213789974534
Travis,Austin,30.281545,-97.741305,0,0.5192604006163327,0.1268235813088823,0.1410377592982053,0.18421048230539283
Travis,Austin,30.286564,-97.72696,0,0.5192604006163327,0.0153868775666677,0.1410377592982053,0.15077947118272844
Travis,Austin,30.303985,-97.716001,0,0.5192604006163327,0.0674764470491855,0.1410377592982053,0.16640634202748378
Travis,Austin,30.270681,-97.755707,0,0.5192604006163327,0.0942748211866276,0.1410377592982053,0.17444585426871642
Travis,Austin,30.26431299,-97.73798299,0,0.5192604006163327,0.0195723183245633,0.1410377592982053,0.15203510341009713
Travis,Austin,30.26487,-97.737785,0,0.5192604006163327,0.0201237251998193,0.1410377592982053,0.15220052547267393
Travis,Austin,30.267048,-97.742918,0,0.5192604006163327,0.0523258867147703,0.1410377592982053,0.16186117392715924
Travis,Austin,30.385834,-97.649099,0,0.5192604006163327,0.2196699961138944,0.1410377592982053,0.21206440674689644
Travis,Austin,30.16120099,-97.87111,0,0.5192604006163327,0.006238774931468,0.1410377592982053,0.14803504039216853
Travis,Austin,30.214495,-97.812968,0,0.5192604006163327,0.0017855079770194,0.1410377592982053,0.14669906030583396
Travis,Austin,30.208006,-97.781781,0,0.5192604006163327,0.1853094705443699,0.1410377592982053,0.2017562490760391
Travis,Austin,30.244101,-97.729948,0,0.5192604006163327,0.147346420056506,0.1410377592982053,0.19036733392967994
Travis,Austin,30.235069,-97.724257,0,0.5192604006163327,0.1519414773503062,0.1410377592982053,0.19174585111782
Travis,Austin,30.217752,-97.690379,0,0.5192604006163327,0.0590530505928936,0.1410377592982053,0.16387932309059622
Travis,Austin,30.15958799,-97.73564099,0,0.5192604006163327,0.0045110333889991,0.1410377592982053,0.1475167179294279
Travis,Austin,30.439452,-97.698123,0,0.5192604006163327,0.1131591937906334,0.1566678239553629,0.18480018544706542
Travis,Austin,30.439269,-97.698712,0,0.5192604006163327,0.3397716650387035,0.1663173272118466,0.25567877779843157
Williamson,Leander,30.594331,-97.849817,0,0.7750385208012326,0.1533593807438216,0.1389482732007751,0.24270000034362554
Williamson,Leander,30.5738042,-97.83035014,0,0.7750385208012326,0.0353425549568852,0.167719533106363,0.215926330579221
Williamson,Leander,30.57266247,-97.8307412,0,0.7750385208012326,0.0324542332293537,0.0841242337119849,0.18998124424264812
Williamson,Leander,30.589432,-97.842495,0,0.7750385208012326,0.024682022035269,0.1799146131995048,0.21638669473067867
Williamson,Leander,30.59105573,-97.84359532,0,0.7750385208012326,0.0258846141727321,0.2015268501130379,0.22323114344597753
Williamson,Hutto,30.537978,-97.57694,0,0.024653312788906,0.0159015239835733,0.3306519231155049,0.10889669668750465
Williamson,Round Rock,30.50233766,-97.68347532,0,0.1494607087827426,0.0293190912814695,0.1891182162073185,0.09542333400318492
Williamson,Round Rock,30.50255999,-97.6824393,0,0.1494607087827426,0.0401634264948377,0.1891182162073185,0.09867663456719539
Williamson,Georgetown,30.607153,-97.68581,0,0.596302003081664,0.0268561405719927,0.7093443310408591,0.3401205421001884
Williamson,Georgetown,30.6740485,-97.6632735,0,0.596302003081664,0.0378632721009127,0.3915134659576934,0.24807342203391464
Williamson,Hutto,30.540758,-97.559473,0,0.024653312788906,0.2397096974089128,0.3101919793046624,0.16990116557185375
Williamson,Leander,30.568657,-97.897403,0,0.7750385208012326,0.0312411381037905,0.1350095471142003,0.20488290972564377
Williamson,Georgetown,30.690943,-97.656078,0,0.596302003081664,0.5327115564378065,0.2829260219012442,0.363951674118048
Williamson,Georgetown,30.690799,-97.655225,0,0.596302003081664,0.0122359811366333,0.47889999674476,0.2666011939807508
Williamson,Georgetown,30.691262,-97.656654,0,0.596302003081664,0.0854575626765814,0.2060079318970519,0.2067000489884228
Williamson,Georgetown,30.599293,-97.662442,0,0.596302003081664,0.1192824358530001,0.4412850654112115,0.2874306509955963
Williamson,Georgetown,30.655164,-97.671097,0,0.596302003081664,0.0649872388694583,0.2575716026871536,0.2160280530833164
Williamson,Taylor,30.595661,-97.414402,0,0.0,0.1161682998813162,0.1675776619727878,0.0851237885562312
Williamson,Taylor,30.647718,-97.391953,0,0.0,0.0037495667517408,0.2261357394187557,0.06896559185114895
Williamson,Taylor,30.577086,-97.368688,0,0.0,0.0854785686527817,0.2963162531335827,0.1145384465359093
Williamson,Taylor,30.571827,-97.374175,0,0.0,0.0038020816922414,0.2848786134884757,0.08660420855421513
Williamson,Taylor,30.578159,-97.376791,0,0.0,0.0091796115995,0.2335145499807124,0.07280824847406372
Williamson,Taylor,30.601994,-97.385779,0,0.0,0.0066431399733224,0.2474458035204202,0.07622668304812277
Williamson,Taylor,30.573895,-97.377649,0,0.0,0.0635903414521431,0.2947481368148457,0.10750154348009662
Williamson,Taylor,30.574191,-97.385663,0,0.0,0.0391971515896272,0.1533099755949925,0.05775213815538591
Williamson,Taylor,30.569354,-97.382815,0,0.0,0.0443383642646332,0.2310131803848393,0.08260546339484175
Williamson,Taylor,30.564429,-97.391001,0,0.0,0.0060864816040163,0.1920269385174873,0.05943402603645108
Williamson,Taylor,30.561424,-97.379215,0,0.0,0.0134385732740964,0.169481843912383,0.05487612515594382
Williamson,Georgetown,30.627885,-97.625205,0,0.596302003081664,0.0014021489113652,0.1891182162073185,0.17641651015193793
Williamson,Georgetown,30.627435,-97.62646,0,0.596302003081664,0.0028883217275314,0.1891182162073185,0.1768623619967878
Williamson,Georgetown,30.62766,-97.625889,0,0.596302003081664,0.2094085767400825,0.1891182162073185,0.23881843850055312
Williamson,Hutto,30.525239,-97.575894,0,0.024653312788906,0.3161504448015461,0.1891182162073185,0.15651126086044057
Williamson,Hutto,30.480557,-97.463345,0,0.024653312788906,0.0207223955215258,0.2667191120802639,0.09116311483831811
Williamson,Georgetown,30.654597,-97.670851,0,0.596302003081664,0.063858167648696,0.301496831090484,0.2288669002380868
Williamson,Hutto,30.504066,-97.518272,0,0.024653312788906,0.0205648507000241,0.2834098093887915,0.09612306058442588
Williamson,Taylor,30.55315,-97.427308,0,0.0,0.0456092258247471,0.1654497818523277,0.06331770230312243
Williamson,Taylor,30.545233,-97.407234,0,0.0,0.0440757895621304,0.2215279036752273,0.0796811079712073
Williamson,Taylor,30.556368,-97.408139,0,0.0,0.0446482024135866,0.3193791560530251,0.1092082075399835
Williamson,Taylor,30.55948,-97.430211,0,0.0,0.0826742708300511,0.2372443473953748,0.09597558546762777
Williamson,Taylor,30.571001,-97.438002,0,0.0,0.0849639222358761,0.18526001908497,0.08106718239625382
Williamson,Taylor,30.591737,-97.442836,0,0.0,0.0565585909191164,0.2553932816974797,0.09358556178497883
Williamson,Taylor,30.600794,-97.417773,0,0.0,0.0599195471111531,0.296786438881955,0.10701179579793242
Williamson,Taylor,30.566269,-97.440602,0,0.0,0.1639516442427871,0.3145592816908101,0.14355327778007915
Williamson,Georgetown,30.66607,-97.644877,0,0.596302003081664,0.0479671466532228,0.2781341981359614,0.21709080405308806
Williamson,Georgetown,30.649158,-97.678174,0,0.596302003081664,0.0919589123105523,0.0817749842318597,0.17138056957905642
Williamson,Taylor,30.554814,-97.477716,0,0.0,0.1475984917709088,0.2946211972849123,0.13266590671674633
Williamson,Taylor,30.547193,-97.484168,0,0.0,0.0100093476594091,0.4291630102376819,0.1317517073691273
Williamson,Taylor,30.497899,-97.493069,0,0.0,0.0066221339971221,0.2335021187901116,0.07203727583617012
Williamson,Hutto,30.544419,-97.538287,0,0.024653312788906,0.1419426326789972,0.3179574917491403,0.14290069988622245
Williamson,Hutto,30.538436,-97.542736,0,0.024653312788906,0.049910199451744,0.200335334669592,0.080004322794182
Williamson,Hutto,30.538346,-97.563126,0,0.024653312788906,0.1441377571919211,0.2120358534205377,0.11178274574151884
Williamson,Hutto,30.549606,-97.545157,0,0.024653312788906,0.0323176943840522,0.1813248132010737,0.06902341483331896
Williamson,Hutto,30.588794,-97.539519,0,0.024653312788906,0.011469263005325,0.1987022355393491,0.06798211212118342
Williamson,Georgetown,30.636178,-97.654344,0,0.596302003081664,0.0900788774406318,0.2175946735485533,0.21156246591308836
Williamson,Taylor,30.607231,-97.419305,0,0.0,0.0733161084328491,0.1891182162073185,0.07873029739205029
Williamson,Leander,30.581184,-97.821115,0,0.7750385208012326,0.0694194998477066,0.1891182162073185,0.23256901897675405
Williamson,Cedar Park,30.50856,-97.821735,0,0.5839753466872111,0.232567665500835,0.1891182162073185,0.24330083384988827
Williamson,Austin,30.435129,-97.771395,0,0.5192604006163327,0.7295060444696516,0.1891182162073185,0.3794393583263576
Williamson,Austin,30.435438,-97.771062,0,0.5192604006163327,0.0132967829347449,0.1891182162073185,0.16457657986588559
Williamson,Austin,30.434881,-97.771722,0,0.5192604006163327,0.0591423259917446,0.1891182162073185,0.17833024278298548
Williamson,Georgetown,30.622448,-97.672987,0,0.596302003081664,0.1043734442448876,0.2894791856579261,0.2374161895871769
Williamson,Georgetown,30.672162,-97.663994,0,0.596302003081664,0.065969268256819,0.2650593076275512,0.21856897338164386
Williamson,Georgetown,30.682676,-97.654408,0,0.596302003081664,0.1711566940794656,0.2972900983153121,0.2597944383347661
Williamson,Georgetown,30.682969,-97.653919,0,0.596302003081664,0.0100303536356093,0.2729066835557273,0.2041415117737338
Williamson,Georgetown,30.682376,-97.654858,0,0.596302003081664,0.0094211803258026,0.2248558378741025,0.18954350607630432
Williamson,Round Rock,30.519245,-97.655581,0,0.1494607087827426,0.1497095923790318,0.1893888577529625,0.1316216767961468
Williamson,Round Rock,30.519363,-97.646601,0,0.1494607087827426,0.2372152377351356,0.258019893232878,0.17846268104695256
Williamson,Hutto,30.508148,-97.575634,0,0.024653312788906,0.0576824106458287,0.1421777110893487,0.06488869907833442
Williamson,Round Rock,30.517488,-97.685781,0,0.1494607087827426,0.2509111342176849,0.1971386394405389,0.16430707385401566
Williamson,Round Rock,30.52186,-97.684865,0,0.1494607087827426,0.0921847265547048,0.0900732953197377,0.08456954831888128
Williamson,Round Rock,30.53458,-97.690145,0,0.1494607087827426,0.2539307432964678,0.2669657381840179,0.18616108620069421
Williamson,Round Rock,30.55397538,-97.6924871,0,0.1494607087827426,0.7471195555135436,0.2047356260050623,0.31544869621213023
Williamson,Round Rock,30.536002,-97.694403,0,0.1494607087827426,0.1524876327315121,0.2141317537412075,0.13987795769836442
Williamson,Round Rock,30.558085,-97.700098,0,0.1494607087827426,0.2193916669292414,0.1524154343643656,0.1414342721446306
Williamson,Round Rock,30.55407886,-97.69201883,0,0.1494607087827426,0.1371060066588944,0.1910746725598957,0.12834634552218555
Williamson,Georgetown,30.711404,-97.648379,0,0.596302003081664,0.5565690939072165,0.2280928881558458,0.3546589952352515
Williamson,Round Rock,30.504245,-97.677183,0,0.1494607087827426,0.126702796945731,0.1911252987316029,0.12524057045974868
Williamson,Round Rock,30.491458,-97.675584,0,0.1494607087827426,0.1287666341074035,0.0965629820420049,0.09749102660137104
Williamson,Round Rock,30.479119,-97.683952,0,0.1494607087827426,0.1197603218115554,0.1251196566380819,0.10335613529143971
