DIST_NBR,DIST_NM,CNTY_NBR,CNTY_NM,TRFC_STATN_ID,CATEGORY,ACTIVE,AADT_RPT_YEAR,AADT_RPT_QTY,AADT_RPT_HIST_01_QTY,AADT_RPT_HIST_02_QTY,AADT_RPT_HIST_03_QTY,AADT_RPT_HIST_04_QTY,AADT_RPT_HIST_05_QTY,AADT_RPT_HIST_06_QTY,AADT_RPT_HIST_07_QTY,AADT_RPT_HIST_08_QTY,AADT_RPT_HIST_09_QTY,AADT_RPT_HIST_10_QTY,AADT_RPT_HIST_11_QTY,AADT_RPT_HIST_12_QTY,AADT_RPT_HIST_13_QTY,AADT_RPT_HIST_14_QTY,AADT_RPT_HIST_15_QTY,AADT_RPT_HIST_16_QTY,AADT_RPT_HIST_17_QTY,AADT_RPT_HIST_18_QTY,AADT_RPT_HIST_19_QTY,ON_ROAD,COUNT_CYCLE,LATITUDE,LONGITUDE,OBJECTID_1,geometry
14,Austin,227,Travis,227H29007WBSR,ANNUAL ACR,1,2023,24952,24000.0,,,,,,,,,,,,,,,,,,,US0290,1,30.2210463,-97.7594181,565798,POINT (-97.7594181 30.221046299999998)
14,Austin,227,Travis,227H3,ANNUAL ACR,1,2023,158475,141976.0,115120.0,109966.0,127868.0,139965.0,145973.0,140930.0,133151.0,116198.0,120439.0,119840.0,130520.0,135240.0,134910.0,135910.0,129460.0,135000.0,153240.0,150000.0,US0183,1,30.346562,-97.710492,565800,POINT (-97.710492 30.346562000000002)
14,Austin,227,Travis,227H30,ANNUAL ACR,1,2023,53505,56442.0,53403.0,45341.0,51848.0,51848.0,42811.0,45571.0,40114.0,33541.0,35122.0,34000.0,34000.0,34000.0,33000.0,33000.0,36000.0,35000.0,34370.0,33000.0,US0290,1,30.34901,-97.551491,565801,POINT (-97.551491 30.34901)
14,Austin,227,Travis,227H300EBDR,ANNUAL ACR,1,2023,15362,13598.0,14918.0,13145.0,14770.0,15493.0,12589.0,13607.0,11902.0,11293.0,,,,,,,,,,,SH0045,1,30.476715,-97.599838,565803,POINT (-97.59983799999999 30.476714999999988)
14,Austin,227,Travis,227H300T,TOLL,1,2023,42133,12130.0,13368.0,19098.0,23290.0,23290.0,22957.0,22957.0,24355.0,,,,,,,,,,,,SH0045,1,30.476764,-97.598923,565804,POINT (-97.598923 30.47676399999999)
14,Austin,227,Travis,227H300WBDR,ANNUAL ACR,1,2023,15375,11911.0,13068.0,9652.0,12939.0,14195.0,11939.0,12282.0,10947.0,9481.0,10059.0,10370.0,,,,,,,,,SH0045,1,30.477658,-97.59973,565805,POINT (-97.59973 30.477658)
14,Austin,227,Travis,227H30ATNBSR,TOLL,1,2023,1484,1917.0,1676.0,1071.0,1659.0,1218.0,1129.0,1612.0,1565.0,1208.0,1257.0,1050.0,,,,,,,,,SH0130,1,30.343208,-97.591652,565808,POINT (-97.591652 30.343208000000008)
14,Austin,227,Travis,227H30ATSBSR,TOLL,1,2023,3857,11708.0,10375.0,7190.0,10272.0,11016.0,9083.0,9272.0,9002.0,6600.0,4870.0,1050.0,,,,,,,,,SH0130,1,30.343267,-97.593431,565809,POINT (-97.593431 30.343267)
14,Austin,227,Travis,227H30BT,TOLL,1,2023,50972,50325.0,36865.0,29849.0,45922.0,43413.0,43788.0,42315.0,38748.0,25477.0,25125.0,25000.0,19100.0,18700.0,20000.0,11100.0,11300.0,,,,SH0130,1,30.275472,-97.588757,565810,POINT (-97.588757 30.275472000000008)
14,Austin,227,Travis,227H30CT,TOLL,1,2023,40196,34393.0,30561.0,21932.0,33741.0,31038.0,30351.0,28878.0,25311.0,13439.0,13547.0,13480.0,10900.0,9400.0,11300.0,10000.0,10300.0,,,,SH0130,1,30.18268,-97.630057,565811,POINT (-97.630057 30.18267999999999)
14,Austin,227,Travis,227H31,ANNUAL ACR,1,2023,20251,12302.0,15772.0,12160.0,17287.0,15148.0,11839.0,11726.0,9561.0,7782.0,7157.0,6800.0,6300.0,5700.0,6000.0,6900.0,6900.0,6600.0,,6600.0,FM0973,1,30.350503,-97.53786,565823,POINT (-97.53785999999998 30.350503)
14,Austin,227,Travis,227H310,ANNUAL ACR,1,2023,6971,5812.0,4096.0,4055.0,,,,,3639.0,,,,,5170.0,,,,,4440.0,,FM1327,1,30.092746,-97.697195,565824,POINT (-97.697195 30.092746000000005)
14,Austin,227,Travis,227H311,ANNUAL ACR,1,2023,11700,8448.0,9126.0,9036.0,,,,,,,,,,,,,,,,,FM3177,1,30.32716449,-97.60505904,565825,POINT (-97.60505904 30.327164489999998)
14,Austin,227,Travis,227H312,ANNUAL ACR,1,2023,40078,18455.0,15978.0,15513.0,,,,,,,,,,,,,,,,,US0290,1,30.350134,-97.511124,565826,POINT (-97.511124 30.350134000000004)
14,Austin,227,Travis,227H314,ANNUAL ACR,1,2023,17633,19563.0,,,,,,,,,,,,,,,,,,,FM0812,1,30.134121,-97.651507,565827,POINT (-97.651507 30.134120999999993)
14,Austin,227,Travis,227H315,ANNUAL ACR,1,2023,37269,22680.0,26500.0,,,,,,,,,,,,,,,,,,SL0111,1,30.275688,-97.699353,565828,POINT (-97.699353 30.275687999999995)
14,Austin,227,Travis,227H316,ANNUAL ACR,1,2023,30736,30703.0,30264.0,,,,,,,,,,,,,,,,,,FM0685,1,30.45821,-97.600656,565829,POINT (-97.600656 30.458210000000008)
14,Austin,227,Travis,227H317,ANNUAL ACR,1,2023,47109,48411.0,38312.0,,,,,,,,,,,,,,,,,,SL0275,1,30.167109,-97.78773,565830,POINT (-97.78773 30.167109)
14,Austin,227,Travis,227H32,ANNUAL ACR,1,2023,8059,7946.0,7340.0,5741.0,8043.0,7068.0,6532.0,6439.0,5353.0,4501.0,4181.0,3400.0,4000.0,3700.0,4100.0,4100.0,4100.0,3800.0,,3700.0,FM0973,1,30.414035,-97.509426,565831,POINT (-97.50942600000002 30.41403499999999)
14,Austin,227,Travis,227H33,ANNUAL ACR,1,2023,53590,48662.0,46042.0,38890.0,44701.0,44701.0,36907.0,38829.0,33894.0,25973.0,30456.0,29000.0,30000.0,30000.0,29000.0,30000.0,32000.0,32000.0,31000.0,30000.0,US0290,1,30.349396,-97.5364,565832,POINT (-97.5364 30.349396)
14,Austin,227,Travis,227H34,ANNUAL ACR,1,2023,1966,1318.0,905.0,964.0,1140.0,1139.0,1038.0,1047.0,780.0,730.0,768.0,700.0,690.0,540.0,460.0,580.0,570.0,550.0,590.0,510.0,FM1100,1,30.357353,-97.48199,565833,POINT (-97.48199 30.357352999999986)
14,Austin,227,Travis,227H35,ANNUAL ACR,1,2023,2072,2208.0,1462.0,1332.0,2368.0,1868.0,1731.0,1645.0,923.0,816.0,828.0,750.0,700.0,490.0,520.0,700.0,590.0,570.0,610.0,510.0,FM1100,1,30.364349,-97.411916,565834,POINT (-97.41191600000002 30.36434899999999)
14,Austin,227,Travis,227H3501,ANNUAL ACR,1,2023,175765,172538.0,171209.0,,,,,,,,,,,,,,,,,,IH0035,1,30.240387,-97.737264,565835,POINT (-97.737264 30.240387000000005)
14,Austin,227,Travis,227H3501NBSR,ANNUAL ACR,1,2023,7938,9228.0,8690.0,,,,,,,,,,,,,,,,,,IH0035,1,30.239937,-97.736929,565836,POINT (-97.736929 30.239936999999994)
14,Austin,227,Travis,227H3501SBSR,ANNUAL ACR,1,2023,10121,6998.0,6590.0,,,,,,,,,,,,,,,,,,IH0035,1,30.240518,-97.737749,565837,POINT (-97.73774900000001 30.240518)
14,Austin,227,Travis,227H3502,ANNUAL ACR,1,2023,163547,172635.0,154795.0,,,,,,,,,,,,,,,,,,IH0035,1,30.271269,-97.732605,565838,POINT (-97.732605 30.271268999999993)
14,Austin,227,Travis,227H3502NBSR,ANNUAL ACR,1,2023,12697,5978.0,5630.0,,,,,,,,,,,,,,,,,,IH0035,1,30.271148,-97.732163,565839,POINT (-97.732163 30.271147999999997)
14,Austin,227,Travis,227H3502SBSR,ANNUAL ACR,1,2023,15610,5894.0,5550.0,,,,,,,,,,,,,,,,,,IH0035,1,30.271158,-97.73311,565840,POINT (-97.73311 30.271157999999986)
14,Austin,227,Travis,227H3504,ANNUAL ACR,1,2023,155546,185333.0,156535.0,,,,,,,,,,,,,,,,,,IH0035,1,30.331338,-97.704903,565841,POINT (-97.70490300000002 30.331337999999995)
14,Austin,227,Travis,227H3504NBSR,ANNUAL ACR,1,2023,8667,11086.0,10440.0,,,,,,,,,,,,,,,,,,IH0035,1,30.331072,-97.704621,565842,POINT (-97.704621 30.331071999999985)
14,Austin,227,Travis,227H3504SBSR,ANNUAL ACR,1,2023,2805,12116.0,11410.0,,,,,,,,,,,,,,,,,,IH0035,1,30.331169,-97.705372,565843,POINT (-97.705372 30.331169)
14,Austin,227,Travis,227H36,ANNUAL ACR,1,2023,38651,33226.0,31548.0,28371.0,30629.0,30629.0,28104.0,28431.0,27821.0,23658.0,12151.0,24000.0,26000.0,25000.0,24000.0,25000.0,27000.0,26000.0,27490.0,26000.0,US0290,1,30.351381,-97.472926,565844,POINT (-97.472926 30.351380999999996)
14,Austin,227,Travis,227H37,ANNUAL ACR,1,2023,10992,9022.0,13019.0,12415.0,12890.0,10658.0,10152.0,10305.0,9408.0,8324.0,6460.0,6000.0,4800.0,4900.0,5000.0,5400.0,3400.0,3300.0,3260.0,3000.0,SL0212,1,30.344548,-97.541717,565845,POINT (-97.541717 30.344548000000003)
14,Austin,227,Travis,227H38,ANNUAL ACR,1,2023,12927,8582.0,11002.0,10844.0,10893.0,10893.0,9800.0,9447.0,9997.0,8104.0,9086.0,7700.0,7100.0,6700.0,7000.0,6700.0,6600.0,6300.0,6210.0,6400.0,FM0973,1,30.335401,-97.559069,565846,POINT (-97.559069 30.335401000000005)
14,Austin,227,Travis,227H39,ANNUAL ACR,1,2023,9376,9283.0,11901.0,9068.0,11783.0,10385.0,8867.0,7495.0,7819.0,6493.0,6869.0,5900.0,5700.0,5600.0,5000.0,5700.0,6000.0,5700.0,5700.0,5600.0,FM0973,1,30.258964,-97.610695,565847,POINT (-97.610695 30.258964)
14,Austin,227,Travis,227H39A,ANNUAL ACR,1,2023,10947,8136.0,13034.0,10070.0,12905.0,10045.0,,,,,,,,,,,,,,,FM0973,1,30.28753545,-97.59086857,565848,POINT (-97.59086856999998 30.28753545)
14,Austin,227,Travis,227H3EBSR,ANNUAL ACR,1,2023,11929,10873.0,10364.0,8953.0,10261.0,10546.0,9739.0,10437.0,10629.0,9530.0,10057.0,8220.0,,,,,,,,,US0183,1,30.34644259,-97.71117059,565849,POINT (-97.71117059 30.346442589999988)
14,Austin,227,Travis,227H3WBSR,ANNUAL ACR,1,2023,11111,10128.0,9654.0,8449.0,9558.0,9821.0,9212.0,10001.0,9539.0,9013.0,8811.0,,,,,,,,,,US0183,1,30.34667222,-97.70996479,565850,POINT (-97.70996479 30.346672220000002)
14,Austin,227,Travis,227H4,ANNUAL ACR,1,2023,145146,159649.0,149358.0,116554.0,130960.0,132719.0,132528.0,131545.0,127987.0,136130.0,125715.0,125090.0,118800.0,124260.0,115230.0,128140.0,115260.0,131000.0,188360.0,183000.0,IH0035,1,30.433535,-97.669708,565851,POINT (-97.669708 30.433535)
14,Austin,227,Travis,227H40,ANNUAL ACR,1,2023,25427,17933.0,25405.0,24839.0,24665.0,22309.0,18885.0,20287.0,19486.0,15989.0,17343.0,16100.0,15600.0,14500.0,13500.0,16200.0,16100.0,13600.0,12000.0,11600.0,FM0969,1,30.255124,-97.608077,565852,POINT (-97.608077 30.255123999999995)
14,Austin,227,Travis,227H40A,ANNUAL ACR,1,2023,9740,7943.0,7717.0,5730.0,7641.0,7570.0,6479.0,7902.0,7828.0,6720.0,7232.0,6800.0,7100.0,6000.0,5900.0,6600.0,6500.0,6400.0,6300.0,5900.0,FM0969,1,30.248144,-97.580046,565853,POINT (-97.58004600000001 30.248144000000003)
14,Austin,227,Travis,227H41,ANNUAL ACR,1,2023,8557,6700.0,5916.0,7388.0,5857.0,5293.0,4330.0,5364.0,5111.0,4444.0,5027.0,4400.0,4800.0,4000.0,3700.0,4700.0,4700.0,4100.0,4090.0,4000.0,FM0969,1,30.255567,-97.552104,565854,POINT (-97.552104 30.255566999999992)
14,Austin,227,Travis,227H41A,ANNUAL ACR,1,2023,7219,5435.0,4606.0,5592.0,4560.0,3981.0,2910.0,3896.0,3272.0,2798.0,2990.0,2600.0,3300.0,2600.0,2500.0,3500.0,3500.0,3100.0,3000.0,2800.0,FM0969,1,30.230464,-97.516454,565855,POINT (-97.516454 30.23046399999999)
14,Austin,227,Travis,227H42,ANNUAL ACR,1,2023,7925,5586.0,4659.0,5502.0,4613.0,3927.0,2801.0,3743.0,3278.0,2650.0,2863.0,2500.0,2600.0,2500.0,2300.0,2400.0,2800.0,2400.0,2410.0,2300.0,FM0969,1,30.23178,-97.496882,565856,POINT (-97.49688200000001 30.231779999999993)
14,Austin,227,Travis,227H43,ANNUAL ACR,1,2023,7911,6369.0,4479.0,6293.0,4435.0,4809.0,3864.0,4568.0,3435.0,2960.0,3104.0,2700.0,2800.0,2700.0,2600.0,2600.0,3100.0,2500.0,2540.0,1950.0,FM0969,1,30.227779,-97.491038,565857,POINT (-97.491038 30.227779000000012)
14,Austin,227,Travis,227H44,ANNUAL ACR,1,2023,20574,5376.0,26982.0,25198.0,26715.0,22301.0,13646.0,16360.0,14716.0,12539.0,11704.0,11200.0,11000.0,10500.0,9800.0,12500.0,16400.0,13700.0,11650.0,11600.0,FM0973,1,30.256054,-97.612532,565858,POINT (-97.612532 30.256053999999995)
14,Austin,227,Travis,227H44A,ANNUAL ACR,1,2023,25779,17839.0,26669.0,24571.0,25892.0,22033.0,18431.0,20176.0,19452.0,16680.0,17966.0,15700.0,15700.0,15400.0,14300.0,16300.0,16800.0,14300.0,12800.0,12400.0,FM0969,1,30.259493,-97.614961,565859,POINT (-97.614961 30.259492999999992)
14,Austin,227,Travis,227H45,ANNUAL ACR,1,2023,27477,18441.0,28204.0,25224.0,27383.0,20957.0,19365.0,21481.0,24461.0,18049.0,9507.0,17200.0,16700.0,16600.0,15500.0,17200.0,18900.0,15600.0,14400.0,14000.0,FM0969,1,30.270624,-97.629815,565860,POINT (-97.629815 30.270623999999987)
14,Austin,227,Travis,227H46,ANNUAL ACR,1,2023,11467,8271.0,9903.0,10219.0,9805.0,11798.0,10550.0,14666.0,13399.0,8252.0,9848.0,8800.0,8300.0,6500.0,7500.0,8200.0,7500.0,7200.0,7200.0,7100.0,FM3177,1,30.277405,-97.636871,565861,POINT (-97.636871 30.27740499999999)
14,Austin,227,Travis,227H47,ANNUAL ACR,1,2023,36326,25605.0,37890.0,32888.0,36786.0,32176.0,25801.0,33430.0,35514.0,29344.0,29426.0,27000.0,25000.0,28000.0,25000.0,27000.0,23000.0,21900.0,21820.0,21000.0,FM0969,1,30.284577,-97.659181,565862,POINT (-97.659181 30.284577000000006)
14,Austin,227,Travis,227H48,ANNUAL ACR,1,2023,70144,60434.0,62380.0,50500.0,58719.0,57843.0,61422.0,74064.0,78837.0,63177.0,54931.0,62430.0,58000.0,57000.0,60000.0,63000.0,63000.0,62000.0,55160.0,52000.0,US0183,1,30.291715,-97.663817,565863,POINT (-97.66381699999998 30.291715)
14,Austin,227,Travis,227H49,ANNUAL ACR,1,2023,62136,61612.0,47760.0,58016.0,67460.0,67460.0,56455.0,74653.0,72799.0,54574.0,50285.0,57000.0,60000.0,60000.0,57000.0,58000.0,57000.0,52000.0,51430.0,50000.0,US0183,1,30.281062,-97.666599,565864,POINT (-97.666599 30.281062)
14,Austin,227,Travis,227H4NBSR,ANNUAL ACR,1,2023,29279,30980.0,29174.0,25387.0,28885.0,29569.0,24189.0,29360.0,29841.0,28047.0,26507.0,,,,,,,,,,IH0035,1,30.433293,-97.669427,565865,POINT (-97.66942699999998 30.433292999999995)
14,Austin,227,Travis,227H4SBSR,ANNUAL ACR,1,2023,28965,31994.0,30129.0,26861.0,29831.0,31259.0,28325.0,30540.0,30995.0,28826.0,28197.0,22560.0,,,,,,,,,IH0035,1,30.43362,-97.670093,565866,POINT (-97.670093 30.433620000000005)
14,Austin,227,Travis,227H5,ANNUAL ACR,1,2023,148271,177026.0,165615.0,143268.0,160975.0,162734.0,162543.0,161560.0,158002.0,147801.0,152680.0,151920.0,151070.0,149780.0,147190.0,149270.0,133290.0,157000.0,163760.0,161000.0,IH0035,1,30.466572,-97.669571,565867,POINT (-97.669571 30.466572000000006)
14,Austin,227,Travis,227H50,ANNUAL ACR,1,2023,22581,13046.0,25052.0,19892.0,24322.0,17992.0,14403.0,19231.0,18985.0,15262.0,15413.0,15300.0,14200.0,15300.0,16200.0,15000.0,15400.0,13800.0,13840.0,13000.0,FM0969,1,30.286277,-97.678037,565868,POINT (-97.678037 30.286277)
14,Austin,227,Travis,227H54,ANNUAL ACR,1,2023,18450,10176.0,19778.0,16443.0,19202.0,16460.0,14992.0,17938.0,18390.0,14685.0,15196.0,15500.0,14900.0,15800.0,17200.0,16100.0,17200.0,15700.0,15830.0,14500.0,FM0969,1,30.283288,-97.699175,565869,POINT (-97.69917499999998 30.283288)
14,Austin,227,Travis,227H58,ANNUAL ACR,1,2023,2634,2571.0,2571.0,807.0,2546.0,2488.0,2367.0,2171.0,2340.0,1682.0,1675.0,1700.0,1250.0,1400.0,1100.0,960.0,1200.0,920.0,910.0,850.0,SH0165,1,30.264158,-97.726016,565870,POINT (-97.726016 30.26415799999999)
14,Austin,227,Travis,227H5NBSR,ANNUAL ACR,1,2023,31416,8454.0,7961.0,7015.0,7882.0,8368.0,9533.0,8992.0,9155.0,8561.0,6959.0,,,,,,,,,,IH0035,1,30.466444,-97.669108,565871,POINT (-97.669108 30.466443999999996)
14,Austin,227,Travis,227H5SBSR,ANNUAL ACR,1,2023,5971,6977.0,6570.0,5789.0,6505.0,6335.0,5660.0,6259.0,6353.0,6429.0,5442.0,,,,,,,,,,IH0035,1,30.466421,-97.669959,565872,POINT (-97.669959 30.466420999999997)
14,Austin,227,Travis,227H63,ANNUAL ACR,1,2023,26591,15793.0,19344.0,16152.0,18781.0,31328.0,30343.0,30393.0,27135.0,22775.0,23892.0,24000.0,22000.0,22000.0,23000.0,26000.0,26000.0,26000.0,26320.0,22000.0,SL0111,1,30.254418,-97.692658,565873,POINT (-97.692658 30.254418)
14,Austin,227,Travis,227H64,ANNUAL ACR,1,2023,65031,49639.0,46658.0,76243.0,88655.0,68772.0,49558.0,65111.0,64475.0,51569.0,45073.0,56000.0,54000.0,53000.0,56000.0,57000.0,60000.0,52000.0,53360.0,45000.0,US0183,1,30.25098974,-97.68384188,565874,POINT (-97.68384188 30.25098974000001)
14,Austin,227,Travis,227H64NBSR,ANNUAL ACR,1,2023,16558,3505.0,3341.0,2845.0,3308.0,2612.0,2292.0,3858.0,3673.0,2385.0,,,,,,,,,,,US0183,1,30.251022,-97.682673,565875,POINT (-97.682673 30.251021999999995)
14,Austin,227,Travis,227H64SBSR,ANNUAL ACR,1,2023,27492,18592.0,4596.0,3913.0,4550.0,4550.0,3717.0,6122.0,6623.0,5563.0,,,,,,,,,,,US0183,1,30.25175858,-97.68323126,565876,POINT (-97.68323126 30.251758580000004)
14,Austin,227,Travis,227H66A,ANNUAL ACR,1,2023,79587,68462.0,68006.0,56785.0,66025.0,66025.0,66265.0,62162.0,62382.0,56417.0,54491.0,56000.0,57000.0,53000.0,52000.0,48000.0,51580.0,50000.0,54000.0,49000.0,SH0071,1,30.208973,-97.65067,565879,POINT (-97.65067 30.208973)
14,Austin,227,Travis,227H67,ANNUAL ACR,1,2023,28573,20472.0,29524.0,25140.0,29232.0,16700.0,10647.0,13573.0,13765.0,12729.0,11809.0,11300.0,11300.0,11100.0,10700.0,12000.0,16200.0,12500.0,12400.0,12200.0,FM0973,1,30.208943,-97.638001,565882,POINT (-97.63800100000002 30.20894300000001)
14,Austin,227,Travis,227H68,ANNUAL ACR,1,2023,27548,20474.0,23698.0,11941.0,23463.0,18337.0,14842.0,9921.0,7724.0,8935.0,9969.0,10300.0,9800.0,10100.0,9900.0,11700.0,11100.0,10000.0,8940.0,8800.0,FM0973,1,30.201559,-97.640042,565883,POINT (-97.64004200000001 30.201559)
14,Austin,227,Travis,227H69,ANNUAL ACR,1,2023,12447,11206.0,15793.0,8029.0,15637.0,12543.0,10012.0,7600.0,6211.0,7170.0,7852.0,8200.0,6900.0,6700.0,6900.0,8100.0,7600.0,7300.0,7250.0,6100.0,FM0973,1,30.17693,-97.648614,565884,POINT (-97.648614 30.17692999999999)
14,Austin,227,Travis,227H7,ANNUAL ACR,1,2023,9851,8863.0,9230.0,7753.0,10446.0,10460.0,10329.0,9326.0,7479.0,6823.0,7797.0,6700.0,6100.0,6400.0,5800.0,6600.0,7000.0,8500.0,7400.0,7200.0,FS1825,1,30.454445,-97.663787,565885,POINT (-97.66378700000001 30.454444999999996)
14,Austin,227,Travis,227H70,ANNUAL ACR,1,2023,10332,7768.0,9959.0,6614.0,9860.0,8093.0,6468.0,5154.0,3508.0,4468.0,4399.0,4400.0,4200.0,3400.0,3600.0,5000.0,4500.0,4200.0,4580.0,3800.0,FM0973,1,30.160762,-97.664293,565886,POINT (-97.664293 30.16076199999999)
14,Austin,227,Travis,227H71,ANNUAL ACR,1,2023,18189,19418.0,17588.0,13060.0,17414.0,14493.0,14315.0,15559.0,12065.0,12435.0,12463.0,13700.0,11800.0,10200.0,10000.0,12000.0,11000.0,11000.0,10900.0,10100.0,FM0812,1,30.1546,-97.67249,565887,POINT (-97.67249 30.154599999999977)
14,Austin,227,Travis,227H7101,ANNUAL ACR,1,2023,140966,112190.0,111443.0,,,,,,,,,,,,,,,,,,SH0071,1,30.216095,-97.742093,565888,POINT (-97.74209300000001 30.216094999999996)
14,Austin,227,Travis,227H7101EBSR,ANNUAL ACR,1,2023,15159,5783.0,5990.0,,,,,,,,,,,,,,,,,,SH0071,1,30.21567,-97.742112,565889,POINT (-97.74211200000002 30.215669999999992)
14,Austin,227,Travis,227H7101WBSR,ANNUAL ACR,1,2023,14350,5812.0,6020.0,,,,,,,,,,,,,,,,,,SH0071,1,30.216507,-97.742022,565890,POINT (-97.74202200000002 30.216506999999996)
14,Austin,227,Travis,227H72,ANNUAL ACR,1,2023,20147,19639.0,21192.0,12754.0,20982.0,17216.0,18921.0,16502.0,11791.0,12732.0,12214.0,13700.0,12700.0,10300.0,9900.0,12200.0,12100.0,11100.0,11000.0,10200.0,FM0812,1,30.147436,-97.672835,565891,POINT (-97.672835 30.14743600000001)
14,Austin,227,Travis,227H73,ANNUAL ACR,1,2023,17469,18584.0,18343.0,11667.0,18161.0,15228.0,13513.0,13415.0,9860.0,11391.0,10919.0,12800.0,11500.0,9200.0,8200.0,9900.0,9600.0,8900.0,8580.0,8800.0,FM0812,1,30.143577,-97.671047,565892,POINT (-97.671047 30.14357699999999)
14,Austin,227,Travis,227H75,ANNUAL ACR,1,2023,7081,5263.0,6748.0,2210.0,6681.0,5519.0,3913.0,3699.0,2304.0,2655.0,2525.0,2700.0,2600.0,2300.0,1900.0,3100.0,3100.0,2900.0,2530.0,2200.0,FM0973,1,30.143,-97.675704,565893,POINT (-97.675704 30.143)
14,Austin,227,Travis,227H76,ANNUAL ACR,1,2023,5266,3914.0,5018.0,3726.0,4968.0,4187.0,2508.0,2897.0,1836.0,1977.0,2020.0,2200.0,2100.0,1750.0,1300.0,2100.0,2200.0,1650.0,1550.0,1450.0,FM0973,1,30.118062,-97.69167,565894,POINT (-97.69167 30.11806199999998)
14,Austin,227,Travis,227H77,ANNUAL ACR,1,2023,21972,21725.0,20708.0,12478.0,20105.0,17419.0,15434.0,15952.0,14263.0,13369.0,14310.0,13800.0,14000.0,15300.0,15800.0,15200.0,19500.0,15400.0,15380.0,18000.0,US0183,1,30.131452,-97.696008,565895,POINT (-97.696008 30.131452)
14,Austin,227,Travis,227H78,ANNUAL ACR,1,2023,22995,20699.0,26262.0,14971.0,25497.0,19968.0,18285.0,17868.0,14760.0,13537.0,15606.0,14200.0,15500.0,16100.0,17800.0,16500.0,19000.0,16000.0,16800.0,15700.0,US0183,1,30.092259,-97.693816,565896,POINT (-97.693816 30.092259)
14,Austin,227,Travis,227H78T,TOLL,1,2023,24560,21654.0,19188.0,12248.0,18843.0,15954.0,15520.0,14425.0,12404.0,15712.0,15495.0,15000.0,,,,,,,,,SH0130,1,30.05857,-97.691325,565901,POINT (-97.691325 30.058569999999996)
14,Austin,227,Travis,227H78TNBSR,ANNUAL ACR,1,2023,9555,8709.0,8301.0,6965.0,8219.0,8988.0,6534.0,6830.0,6276.0,6050.0,5687.0,,,,,,,,,,US0183,1,30.05902,-97.690541,565902,POINT (-97.690541 30.059019999999993)
14,Austin,227,Travis,227H78TSBSR,ANNUAL ACR,1,2023,8936,8145.0,7764.0,7002.0,7687.0,7991.0,7031.0,7097.0,6919.0,6468.0,6412.0,,,,,,,,,,US0183,1,30.057992,-97.692154,565903,POINT (-97.692154 30.057992)
14,Austin,227,Travis,227H79,ANNUAL ACR,1,2023,7527,6797.0,7622.0,4272.0,7547.0,6069.0,5519.0,6009.0,4378.0,4111.0,5247.0,5100.0,4200.0,4500.0,6300.0,7300.0,6700.0,6500.0,5570.0,5500.0,FM1327,1,30.090621,-97.730885,565904,POINT (-97.730885 30.090621)
14,Austin,227,Travis,227H8,ANNUAL ACR,1,2023,30897,25925.0,35015.0,22196.0,34668.0,34141.0,29793.0,32632.0,27383.0,26490.0,27969.0,26000.0,23000.0,27000.0,25000.0,28000.0,30000.0,36000.0,34980.0,31000.0,FM1825,1,30.448518,-97.655312,565905,POINT (-97.655312 30.448517999999993)
14,Austin,227,Travis,227H80,ANNUAL ACR,1,2023,5248,3996.0,3858.0,2928.0,3820.0,3819.0,3534.0,3515.0,2656.0,2447.0,2555.0,2700.0,2400.0,2300.0,2500.0,3900.0,2500.0,2600.0,2410.0,2600.0,FM1625,1,30.086808,-97.734927,565906,POINT (-97.734927 30.086807999999998)
14,Austin,227,Travis,227H81,ANNUAL ACR,1,2023,12451,10380.0,14072.0,8609.0,13933.0,12806.0,11503.0,11884.0,7847.0,8307.0,9037.0,8100.0,7100.0,7400.0,10500.0,11500.0,10500.0,10000.0,8420.0,9000.0,FM1327,1,30.093499,-97.741709,565907,POINT (-97.74170900000001 30.09349899999999)
14,Austin,227,Travis,227H82,ANNUAL ACR,1,2023,18246,14079.0,16719.0,11649.0,19602.0,17645.0,15054.0,14217.0,9585.0,10973.0,11055.0,9700.0,8800.0,8500.0,13400.0,13000.0,12100.0,12300.0,10970.0,10400.0,FM1327,1,30.112577,-97.801652,565908,POINT (-97.801652 30.112576999999995)
14,Austin,106,Hays,227H82A,ANNUAL ACR,1,2023,135535,137043.0,128209.0,119097.0,133817.0,131087.0,131526.0,130093.0,126597.0,116132.0,114630.0,114060.0,116450.0,110630.0,89580.0,102120.0,114470.0,100000.0,99830.0,98000.0,IH0035,1,30.098472,-97.813516,565909,POINT (-97.813516 30.098471999999987)
14,Austin,106,Hays,227H82ANBSR,ANNUAL ACR,1,2023,19277,17534.0,16512.0,11563.0,16349.0,15911.0,15746.0,14399.0,12861.0,10734.0,10212.0,9570.0,,,,,,,,,IH0035,1,30.098315,-97.81315,565910,POINT (-97.81315000000001 30.09831499999999)
14,Austin,106,Hays,227H82ASBSR,ANNUAL ACR,1,2023,9705,20696.0,19490.0,13273.0,19297.0,16924.0,14723.0,13208.0,12984.0,11560.0,10846.0,9570.0,,,,,,,,,IH0035,1,30.098601,-97.813915,565911,POINT (-97.813915 30.098600999999988)
14,Austin,227,Travis,227H82BT,TOLL,1,2023,20644,17726.0,15796.0,17962.0,20646.0,18476.0,17693.0,17533.0,14515.0,12068.0,10899.0,10500.0,9700.0,,,,,,,,SH0045,1,30.111775,-97.799511,565912,POINT (-97.799511 30.11177499999999)
